Target_1-Day,Target_2-Day,Target_3-Day,Target_4-Day,Target_5-Day,Date,Open,High,Low,Close,Adj Close,Volume
0.005455939,0.004676572,0.010132511,0.008573629,0.010911952,-794188800,12.82999992,12.82999992,12.82999992,12.82999992,12.82999992,0
-0.000775138,0.004651195,0.003100772,0.005426407,0.006201545,-794102400,12.89999962,12.89999962,12.89999962,12.89999962,12.89999962,0
0.005430543,0.003878917,0.006206355,0.006982094,-0.001551626,-794016000,12.89000034,12.89000034,12.89000034,12.89000034,12.89000034,0
-0.001543245,0.000771623,0.001543172,-0.006944456,-0.019290123,-793756800,12.96000004,12.96000004,12.96000004,12.96000004,12.96000004,0
0.002318446,0.003091187,-0.005409559,-0.017774308,-0.02009268,-793584000,12.93999958,12.93999958,12.93999958,12.93999958,12.93999958,0
0.000770954,-0.007710129,-0.020046278,-0.022359287,-0.021588333,-793497600,12.97000027,12.97000027,12.97000027,12.97000027,12.97000027,0
-0.00847455,-0.020801195,-0.023112423,-0.022342063,-0.023882856,-793411200,12.97999954,12.97999954,12.97999954,12.97999954,12.97999954,0
-0.012432001,-0.014762982,-0.013986038,-0.015540001,-0.011654982,-793152000,12.86999989,12.86999989,12.86999989,12.86999989,12.86999989,0
-0.002360325,-0.0015736,-0.003147125,0.0007868,0.007867851,-793065600,12.71000004,12.71000004,12.71000004,12.71000004,12.71000004,0
0.000788586,-0.000788662,0.003154571,0.010252375,0.011040961,-792979200,12.68000031,12.68000031,12.68000031,12.68000031,12.68000031,0
-0.001576005,0.00236412,0.009456331,0.010244296,0.004728166,-792892800,12.68999958,12.68999958,12.68999958,12.68999958,12.68999958,0
0.003946345,0.011049751,0.01183896,0.006314122,0.009471183,-792806400,12.67000008,12.67000008,12.67000008,12.67000008,12.67000008,0
0.007075484,0.00786159,0.00235847,0.005503121,0.004716939,-792547200,12.72000027,12.72000027,12.72000027,12.72000027,12.72000027,0
0.000780584,-0.004683873,-0.001561316,-0.002341974,0.003122557,-792460800,12.81000042,12.81000042,12.81000042,12.81000042,12.81000042,0
-0.005460195,-0.002340073,-0.003120122,0.002340147,0.000780049,-792374400,12.81999969,12.81999969,12.81999969,12.81999969,12.81999969,0
0.003137252,0.00235292,0.007843167,0.006274504,0.003921584,-792201600,12.75,12.75,12.75,12.75,12.75,0
-0.000781879,0.004691198,0.00312744,0.000781879,0.009382321,-791942400,12.78999996,12.78999996,12.78999996,12.78999996,12.78999996,0
0.005477359,0.003912378,0.001564981,0.010172153,0.014084531,-791856000,12.77999973,12.77999973,12.77999973,12.77999973,12.77999973,0
-0.001556456,-0.003891065,0.004669219,0.008560284,0.008560284,-791769600,12.85000038,12.85000038,12.85000038,12.85000038,12.85000038,0
-0.002338249,0.00623538,0.010132511,0.010132511,0.01247076,-791683200,12.82999992,12.82999992,12.82999992,12.82999992,12.82999992,0
0.008593723,0.012499988,0.012499988,0.014843717,0.022656247,-791596800,12.80000019,12.80000019,12.80000019,12.80000019,12.80000019,0
0.003872982,0.003872982,0.006196741,0.013942704,0.020139445,-791337600,12.90999985,12.90999985,12.90999985,12.90999985,12.90999985,0
0,0.002314794,0.010030873,0.016203707,0.013888912,-791251200,12.96000004,12.96000004,12.96000004,12.96000004,12.96000004,0
0.002314794,0.010030873,0.016203707,0.013888912,0.010802496,-791164800,12.96000004,12.96000004,12.96000004,12.96000004,12.96000004,0
0.007698259,0.013856837,0.011547388,0.008468099,0.011547388,-791078400,12.98999977,12.98999977,12.98999977,12.98999977,12.98999977,0
0.00611153,0.003819724,0.000763959,0.003819724,0.013750978,-790992000,13.09000015,13.09000015,13.09000015,13.09000015,13.09000015,0
-0.002277884,-0.005315087,-0.002277884,0.007593043,0.001518565,-790732800,13.17000008,13.17000008,13.17000008,13.17000008,13.17000008,0
-0.003044137,0,0.009893464,0.003805117,0.006849254,-790646400,13.14000034,13.14000034,13.14000034,13.14000034,13.14000034,0
0.003053432,0.012977105,0.006870168,0.0099236,0.003053432,-790560000,13.10000038,13.10000038,13.10000038,13.10000038,13.10000038,0
0.009893464,0.003805117,0.006849254,0,-0.002283157,-790473600,13.14000034,13.14000034,13.14000034,13.14000034,13.14000034,0
-0.006028702,-0.003014387,-0.009796542,-0.012057332,-0.011303735,-790387200,13.27000046,13.27000046,13.27000046,13.27000046,13.27000046,0
0.003032598,-0.003790693,-0.006065195,-0.005307028,-0.012130391,-790128000,13.18999958,13.18999958,13.18999958,13.18999958,13.18999958,0
-0.006802661,-0.009070286,-0.008314411,-0.015117144,-0.019652251,-790041600,13.22999954,13.22999954,13.22999954,13.22999954,13.22999954,0
-0.002283157,-0.001522105,-0.008371431,-0.012937601,-0.003044137,-789955200,13.14000034,13.14000034,13.14000034,13.14000034,13.14000034,0
0.000762794,-0.006102206,-0.010678825,-0.000762721,0.012967207,-789868800,13.10999966,13.10999966,13.10999966,13.10999966,13.10999966,0
-0.006859768,-0.011432898,-0.001524352,0.01219511,0.016006101,-789782400,13.11999989,13.11999989,13.11999989,13.11999989,13.11999989,0
-0.004604717,0.005372268,0.019186493,0.023023806,0.033768269,-789436800,13.02999973,13.02999973,13.02999973,13.02999973,13.02999973,0
0.010023139,0.023901269,0.027756334,0.0385505,0.040092482,-789350400,12.97000027,12.97000027,12.97000027,12.97000027,12.97000027,0
0.013740408,0.017557216,0.028244265,0.029770945,0.027480889,-789264000,13.10000038,13.10000038,13.10000038,13.10000038,13.10000038,0
0.003765075,0.014307269,0.015813256,0.01355424,0.022590376,-789177600,13.27999973,13.27999973,13.27999973,13.27999973,13.27999973,0
0.010502651,0.012002989,0.009752447,0.018754689,0.019504894,-788832000,13.32999992,13.32999992,13.32999992,13.32999992,13.32999992,0
0.001484744,-0.000742407,0.00816627,0.008908677,0.01633254,-788745600,13.47000027,13.47000027,13.47000027,13.47000027,13.47000027,0
-0.00222385,0.00667162,0.007412927,0.014825783,0.014084547,-788659200,13.48999977,13.48999977,13.48999977,13.48999977,13.48999977,0
0.008915296,0.009658255,0.017087633,0.016344745,0.01337298,-788572800,13.46000004,13.46000004,13.46000004,13.46000004,13.46000004,0
0.000736394,0.008100122,0.007363798,0.004418293,-0.002209111,-788313600,13.57999992,13.57999992,13.57999992,13.57999992,13.57999992,0
0.00735831,0.006622528,0.00367919,-0.002943338,-0.00367919,-788227200,13.59000015,13.59000015,13.59000015,13.59000015,13.59000015,0
-0.000730407,-0.003652245,-0.010226398,-0.010956875,-0.004382722,-788140800,13.68999958,13.68999958,13.68999958,13.68999958,13.68999958,0
-0.002923974,-0.009502932,-0.010233943,-0.003654985,-0.00804098,-788054400,13.68000031,13.68000031,13.68000031,13.68000031,13.68000031,0
-0.006598251,-0.007331406,-0.000733155,-0.005132012,-0.014662812,-787968000,13.64000034,13.64000034,13.64000034,13.64000034,13.64000034,0
-0.000738024,0.005904053,0.001475978,-0.008118126,-0.018450184,-787708800,13.55000019,13.55000019,13.55000019,13.55000019,13.55000019,0
0.006646983,0.002215638,-0.007385553,-0.017725242,-0.024372225,-787622400,13.53999996,13.53999996,13.53999996,13.53999996,13.53999996,0
-0.004402085,-0.013939878,-0.024211293,-0.030814385,-0.027879685,-787536000,13.63000011,13.63000011,13.63000011,13.63000011,13.63000011,0
-0.009579964,-0.019896795,-0.026529084,-0.023581408,-0.017686056,-787449600,13.56999969,13.56999969,13.56999969,13.56999969,13.56999969,0
-0.010416622,-0.017113062,-0.014136874,-0.008184499,0.001488129,-787363200,13.43999958,13.43999958,13.43999958,13.43999958,13.43999958,0
-0.006766929,-0.003759413,0.002255619,0.012030064,0.018045095,-787104000,13.30000019,13.30000019,13.30000019,13.30000019,13.30000019,0
0.003028006,0.009084019,0.018925057,0.024981069,0.018925057,-787017600,13.21000004,13.21000004,13.21000004,13.21000004,13.21000004,0
0.00603773,0.015849059,0.02188679,0.015849059,0.016603794,-786931200,13.25,13.25,13.25,13.25,13.25,0
0.009752447,0.015753941,0.009752447,0.010502651,0.012753194,-786844800,13.32999992,13.32999992,13.32999992,13.32999992,13.32999992,0
0.005943531,0,0.000742959,0.002971765,0.010401214,-786758400,13.46000004,13.46000004,13.46000004,13.46000004,13.46000004,0
-0.005908414,-0.005169845,-0.002954207,0.004431346,0.011816828,-786499200,13.53999996,13.53999996,13.53999996,13.53999996,13.53999996,0
0.000742959,0.002971765,0.010401214,0.017830592,0.020059398,-786412800,13.46000004,13.46000004,13.46000004,13.46000004,13.46000004,0
0.002227152,0.009651085,0.017074947,0.019302099,0.021529321,-786326400,13.47000027,13.47000027,13.47000027,13.47000027,13.47000027,0
0.007407436,0.014814801,0.017037003,0.019259276,0.019259276,-786240000,13.5,13.5,13.5,13.5,13.5,0
0.007352899,0.009558762,0.011764694,0.011764694,0.005882347,-786153600,13.60000038,13.60000038,13.60000038,13.60000038,13.60000038,0
0.002189762,0.004379593,0.004379593,-0.001459818,0.014598526,-785894400,13.69999981,13.69999981,13.69999981,13.69999981,13.69999981,0
0.002185046,0.002185046,-0.003641605,0.012381652,0.017480024,-785808000,13.72999954,13.72999954,13.72999954,13.72999954,13.72999954,0
0,-0.005813948,0.010174374,0.01526163,0.022529031,-785721600,13.76000023,13.76000023,13.76000023,13.76000023,13.76000023,0
-0.005813948,0.010174374,0.01526163,0.022529031,0.021075578,-785635200,13.76000023,13.76000023,13.76000023,13.76000023,13.76000023,0
0.016081821,0.021198827,0.028508727,0.027046775,0.035087685,-785548800,13.68000031,13.68000031,13.68000031,13.68000031,13.68000031,0
0.005036018,0.012230222,0.010791408,0.018705053,0.022302189,-785203200,13.89999962,13.89999962,13.89999962,13.89999962,13.89999962,0
0.007158155,0.005726551,0.013600542,0.017179654,0.015747982,-785116800,13.97000027,13.97000027,13.97000027,13.97000027,13.97000027,0
-0.001421429,0.006396599,0.009950273,0.008528777,0.006396599,-785030400,14.06999969,14.06999969,14.06999969,14.06999969,14.06999969,0
0.007829157,0.011387889,0.009964369,0.007829157,0.002846972,-784944000,14.05000019,14.05000019,14.05000019,14.05000019,14.05000019,0
0.003531087,0.002118625,0,-0.004943481,0.002824856,-784684800,14.15999985,14.15999985,14.15999985,14.15999985,14.15999985,0
-0.001407492,-0.003518662,-0.008444749,-0.000703746,0.006333579,-784598400,14.21000004,14.21000004,14.21000004,14.21000004,14.21000004,0
-0.002114146,-0.007047176,0.000704738,0.007751981,0.00916139,-784512000,14.18999958,14.18999958,14.18999958,14.18999958,14.18999958,0
-0.004943481,0.002824856,0.00988703,0.011299424,0.004943481,-784339200,14.15999985,14.15999985,14.15999985,14.15999985,14.15999985,0
0.007806931,0.01490419,0.016323601,0.009936081,0.01490419,-784080000,14.09000015,14.09000015,14.09000015,14.09000015,14.09000015,0
0.00704228,0.008450696,0.002112657,0.00704228,0.011971837,-783993600,14.19999981,14.19999981,14.19999981,14.19999981,14.19999981,0
0.001398567,-0.00489515,0,0.004895083,0.0055944,-783907200,14.30000019,14.30000019,14.30000019,14.30000019,14.30000019,0
-0.006284927,-0.001396613,0.003491634,0.004189974,-0.013966467,-783820800,14.31999969,14.31999969,14.31999969,14.31999969,14.31999969,0
0.004919231,0.009838394,0.010541151,-0.007730124,-0.028812358,-783734400,14.22999954,14.22999954,14.22999954,14.22999954,14.22999954,0
0.004895083,0.0055944,-0.012587434,-0.033566468,-0.021678351,-783475200,14.30000019,14.30000019,14.30000019,14.30000019,14.30000019,0
0.00069591,-0.017397356,-0.038274196,-0.026443989,-0.026443989,-783388800,14.36999989,14.36999989,14.36999989,14.36999989,14.36999989,0
-0.018080683,-0.038943005,-0.027121025,-0.027121025,-0.025730173,-783302400,14.38000011,14.38000011,14.38000011,14.38000011,14.38000011,0
-0.021246473,-0.009206807,-0.009206807,-0.007790344,-0.00354109,-783216000,14.11999989,14.11999989,14.11999989,14.11999989,14.11999989,0
0.012301019,0.012301019,0.01374823,0.018089725,0.019536937,-783129600,13.81999969,13.81999969,13.81999969,13.81999969,13.81999969,0
0,0.001429625,0.005718365,0.00714799,0.001429625,-782870400,13.98999977,13.98999977,13.98999977,13.98999977,13.98999977,0
0.001429625,0.005718365,0.00714799,0.001429625,-0.012151542,-782784000,13.98999977,13.98999977,13.98999977,13.98999977,13.98999977,0
0.004282617,0.005710201,0,-0.01356178,-0.022840874,-782697600,14.01000023,14.01000023,14.01000023,14.01000023,14.01000023,0
0.001421497,-0.004264354,-0.017768302,-0.027007827,-0.027718507,-782611200,14.06999969,14.06999969,14.06999969,14.06999969,14.06999969,0
-0.00567778,-0.019162559,-0.028388969,-0.02909864,-0.024840339,-782524800,14.09000015,14.09000015,14.09000015,14.09000015,14.09000015,0
-0.01356178,-0.022840874,-0.023554598,-0.019271981,-0.044254095,-782265600,14.01000023,14.01000023,14.01000023,14.01000023,14.01000023,0
-0.009406666,-0.010130202,-0.005788707,-0.031114281,-0.025325574,-782179200,13.81999969,13.81999969,13.81999969,13.81999969,13.81999969,0
-0.000730407,0.003652315,-0.021913751,-0.016070075,-0.008035037,-782092800,13.68999958,13.68999958,13.68999958,13.68999958,13.68999958,0
0.004385926,-0.021198827,-0.01535088,-0.007309969,-0.005117006,-782006400,13.68000031,13.68000031,13.68000031,13.68000031,13.68000031,0
-0.02547303,-0.019650619,-0.011644822,-0.009461435,0.002183456,-781920000,13.73999977,13.73999977,13.73999977,13.73999977,13.73999977,0
0.005974602,0.014189662,0.01643012,0.028379395,0.02987301,-781660800,13.39000034,13.39000034,13.39000034,13.39000034,13.39000034,0
0.00816627,0.010393421,0.022271729,0.023756473,0.022271729,-781574400,13.47000027,13.47000027,13.47000027,13.47000027,13.47000027,0
0.002209111,0.013991203,0.01546392,0.013991203,0.006627404,-781488000,13.57999992,13.57999992,13.57999992,13.57999992,13.57999992,0
0.011756121,0.013225592,0.011756121,0.004408554,0.011756121,-781401600,13.60999966,13.60999966,13.60999966,13.60999966,13.60999966,0
0.001452397,0,-0.007262192,0,0.002904863,-781056000,13.77000046,13.77000046,13.77000046,13.77000046,13.77000046,0
-0.00145029,-0.00870195,-0.00145029,0.00145036,0.00507612,-780969600,13.78999996,13.78999996,13.78999996,13.78999996,13.78999996,0
-0.007262192,0,0.002904863,0.006535889,0.021060272,-780883200,13.77000046,13.77000046,13.77000046,13.77000046,13.77000046,0
0.007315317,0.01024143,0.013899018,0.028529652,0.027798106,-780796800,13.67000008,13.67000008,13.67000008,13.67000008,13.67000008,0
0.002904863,0.006535889,0.021060272,0.020334039,0.031227258,-780710400,13.77000046,13.77000046,13.77000046,13.77000046,13.77000046,0
0.003620509,0.018102823,0.017378694,0.02824036,0.049239633,-780451200,13.81000042,13.81000042,13.81000042,13.81000042,13.81000042,0
0.01443007,0.013708553,0.024531036,0.045454555,0.046897589,-780364800,13.85999966,13.85999966,13.85999966,13.85999966,13.85999966,0
-0.000711254,0.009957282,0.030583168,0.032005675,0.041962957,-780278400,14.06000042,14.06000042,14.06000042,14.06000042,14.06000042,0
0.010676129,0.031316696,0.032740216,0.042704585,0.032740216,-780192000,14.05000019,14.05000019,14.05000019,14.05000019,14.05000019,0
0.020422533,0.021831016,0.031690128,0.021831016,0.020422533,-780105600,14.19999981,14.19999981,14.19999981,14.19999981,14.19999981,0
0.001380294,0.011042088,0.001380294,0,0.00966186,-779846400,14.48999977,14.48999977,14.48999977,14.48999977,14.48999977,0
0.009648476,0,-0.001378391,0.00827015,0.013094389,-779760000,14.51000023,14.51000023,14.51000023,14.51000023,14.51000023,0
-0.009556273,-0.010921492,-0.001365154,0.003412982,0.001365219,-779673600,14.64999962,14.64999962,14.64999962,14.64999962,14.64999962,0
-0.001378391,0.00827015,0.013094389,0.011026867,0.008959346,-779587200,14.51000023,14.51000023,14.51000023,14.51000023,14.51000023,0
0.00966186,0.014492756,0.012422382,0.010352007,0.014492756,-779500800,14.48999977,14.48999977,14.48999977,14.48999977,14.48999977,0
0.004784668,0.002734105,0.000683543,0.004784668,0.014354069,-779241600,14.63000011,14.63000011,14.63000011,14.63000011,14.63000011,0
-0.002040798,-0.004081596,0,0.009523833,0.006122459,-779155200,14.69999981,14.69999981,14.69999981,14.69999981,14.69999981,0
-0.002044972,0.002044972,0.011588281,0.008179951,0.006816659,-779068800,14.67000008,14.67000008,14.67000008,14.67000008,14.67000008,0
0.004098324,0.013661189,0.010245875,0.008879789,0.015710351,-778982400,14.64000034,14.64000034,14.64000034,14.64000034,14.64000034,0
0.009523833,0.006122459,0.004761949,0.011564631,0.014966005,-778896000,14.69999981,14.69999981,14.69999981,14.69999981,14.69999981,0
-0.003369285,-0.004716961,0.002021545,0.00539083,0.0060647,-778636800,14.84000015,14.84000015,14.84000015,14.84000015,14.84000015,0
-0.001352232,0.005409055,0.008789731,0.009465879,0.011494258,-778550400,14.78999996,14.78999996,14.78999996,14.78999996,14.78999996,0
0.006770442,0.010155695,0.010832758,0.012863885,0.00270819,-778464000,14.77000046,14.77000046,14.77000046,14.77000046,14.77000046,0
0.003362488,0.004034998,0.006052465,-0.004034934,-0.016812374,-778377600,14.86999989,14.86999989,14.86999989,14.86999989,14.86999989,0
0.000670257,0.002680963,-0.007372631,-0.020107251,-0.020107251,-778291200,14.92000008,14.92000008,14.92000008,14.92000008,14.92000008,0
0.002009359,-0.008037501,-0.020763591,-0.020763591,-0.020093783,-778032000,14.93000031,14.93000031,14.93000031,14.93000031,14.93000031,0
-0.010026712,-0.022727283,-0.022727283,-0.022058818,-0.01871656,-777945600,14.96000004,14.96000004,14.96000004,14.96000004,14.96000004,0
-0.012829205,-0.012829205,-0.01215397,-0.00877786,-0.00810269,-777859200,14.81000042,14.81000042,14.81000042,14.81000042,14.81000042,0
0,0.00068401,0.004103996,0.004787941,0.010259957,-777772800,14.61999989,14.61999989,14.61999989,14.61999989,14.61999989,0
0.00068401,0.004103996,0.004787941,0.010259957,0.017099863,-777686400,14.61999989,14.61999989,14.61999989,14.61999989,14.61999989,0
0.003417648,0.004101125,0.009569401,0.016404632,0.012986984,-777427200,14.63000011,14.63000011,14.63000011,14.63000011,14.63000011,0
0.00068115,0.0061308,0.01294275,0.009536743,0.008855593,-777340800,14.68000031,14.68000031,14.68000031,14.68000031,14.68000031,0
0.005445941,0.012253255,0.008849566,0.00816888,0.000680751,-777254400,14.68999958,14.68999958,14.68999958,14.68999958,14.68999958,0
0.006770442,0.003385189,0.00270819,-0.00473938,-0.00473938,-777168000,14.77000046,14.77000046,14.77000046,14.77000046,14.77000046,0
-0.003362488,-0.004034934,-0.011432419,-0.011432419,-0.005379955,-777081600,14.86999989,14.86999989,14.86999989,14.86999989,14.86999989,0
-0.000674715,-0.008097158,-0.008097158,-0.002024274,0.014170043,-776822400,14.81999969,14.81999969,14.81999969,14.81999969,14.81999969,0
-0.007427455,-0.007427455,-0.00135047,0.014854781,0.020256531,-776736000,14.81000042,14.81000042,14.81000042,14.81000042,14.81000042,0
0,0.006122459,0.022448975,0.027891146,0.021088464,-776649600,14.69999981,14.69999981,14.69999981,14.69999981,14.69999981,0
0.006122459,0.022448975,0.027891146,0.021088464,0.022448975,-776563200,14.69999981,14.69999981,14.69999981,14.69999981,14.69999981,0
0.016227165,0.02163622,0.014874934,0.016227165,0.017579461,-776476800,14.78999996,14.78999996,14.78999996,14.78999996,14.78999996,0
0.005322683,-0.001330639,0,0.001330702,0,-776217600,15.02999973,15.02999973,15.02999973,15.02999973,15.02999973,0
-0.006618096,-0.005294502,-0.003970845,-0.005294502,-0.009927176,-776131200,15.10999966,15.10999966,15.10999966,15.10999966,15.10999966,0
0.001332412,0.002664887,0.001332412,-0.003331125,-0.002664887,-775958400,15.01000023,15.01000023,15.01000023,15.01000023,15.01000023,0
0.001330702,0,-0.004657332,-0.003991981,-0.006653322,-775872000,15.02999973,15.02999973,15.02999973,15.02999973,15.02999973,0
-0.001328934,-0.005980077,-0.005315609,-0.007973414,-0.010631219,-775612800,15.05000019,15.05000019,15.05000019,15.05000019,15.05000019,0
-0.004657332,-0.003991981,-0.006653322,-0.009314663,-0.007318673,-775526400,15.02999973,15.02999973,15.02999973,15.02999973,15.02999973,0
0.000668464,-0.00200533,-0.004679124,-0.002673794,0.00200533,-775440000,14.96000004,14.96000004,14.96000004,14.96000004,14.96000004,0
-0.002672008,-0.005344016,-0.003340026,0.001335972,0.005344016,-775353600,14.97000027,14.97000027,14.97000027,14.97000027,14.97000027,0
-0.002679167,-0.000669808,0.004018718,0.008037501,0.011386475,-775267200,14.93000031,14.93000031,14.93000031,14.93000031,14.93000031,0
0.002014757,0.006715878,0.010745456,0.014103427,0.01343182,-775008000,14.89000034,14.89000034,14.89000034,14.89000034,14.89000034,0
0.004691669,0.008713144,0.012064364,0.011394107,0.012734556,-774921600,14.92000008,14.92000008,14.92000008,14.92000008,14.92000008,0
0.004002696,0.007338266,0.00667114,0.008005329,0.012675153,-774835200,14.98999977,14.98999977,14.98999977,14.98999977,14.98999977,0
0.003322272,0.002657805,0.003986675,0.008637881,0.013953491,-774748800,15.05000019,15.05000019,15.05000019,15.05000019,15.05000019,0
-0.000662267,0.000662204,0.005298008,0.010596016,0.011920487,-774662400,15.10000038,15.10000038,15.10000038,15.10000038,15.10000038,0
0.001325348,0.005964225,0.011265744,0.012591092,0.017229969,-774403200,15.09000015,15.09000015,15.09000015,15.09000015,15.09000015,0
0.004632737,0.009927239,0.011250833,0.015883569,0.017207163,-774316800,15.10999966,15.10999966,15.10999966,15.10999966,15.10999966,0
0.005270087,0.006587577,0.011198951,0.012516441,0.011198951,-774230400,15.18000031,15.18000031,15.18000031,15.18000031,15.18000031,0
0.001310583,0.005897782,0.007208365,0.005897782,-0.014416793,-774144000,15.26000023,15.26000023,15.26000023,15.26000023,15.26000023,0
0.004581194,0.005890062,0.004581194,-0.015706792,-0.026832451,-774057600,15.27999973,15.27999973,15.27999973,15.27999973,15.27999973,0
0.001302899,0,-0.020195467,-0.03127039,-0.020846947,-773798400,15.35000038,15.35000038,15.35000038,15.35000038,15.35000038,0
-0.001301204,-0.021470392,-0.032530905,-0.022121025,-0.022121025,-773712000,15.36999989,15.36999989,15.36999989,15.36999989,15.36999989,0
-0.020195467,-0.03127039,-0.020846947,-0.020846947,-0.031921871,-773625600,15.35000038,15.35000038,15.35000038,15.35000038,15.35000038,0
-0.011303197,-0.000664909,-0.000664909,-0.011968105,-0.008643625,-773539200,15.03999996,15.03999996,15.03999996,15.03999996,15.03999996,0
0.010759909,0.010759909,-0.00067251,0.002689977,0.011432419,-773452800,14.86999989,14.86999989,14.86999989,14.86999989,14.86999989,0
0,-0.011310717,-0.007984024,0.000665351,0.004657395,-773193600,15.02999973,15.02999973,15.02999973,15.02999973,15.02999973,0
-0.011310717,-0.007984024,0.000665351,0.004657395,0.001330702,-773107200,15.02999973,15.02999973,15.02999973,15.02999973,15.02999973,0
0.00336475,0.012113076,0.016150789,0.012786039,0.015477826,-772934400,14.85999966,14.85999966,14.85999966,14.85999966,14.85999966,0
0.008718988,0.012743161,0.009389694,0.012072455,0.009389694,-772848000,14.90999985,14.90999985,14.90999985,14.90999985,14.90999985,0
0.00398939,0.000664909,0.003324481,0.000664909,-0.006648962,-772588800,15.03999996,15.03999996,15.03999996,15.03999996,15.03999996,0
-0.003311271,-0.000662267,-0.003311271,-0.010596079,-0.032450378,-772502400,15.10000038,15.10000038,15.10000038,15.10000038,15.10000038,0
0.002657805,0,-0.007309011,-0.029235916,-0.032558124,-772416000,15.05000019,15.05000019,15.05000019,15.05000019,15.05000019,0
-0.00265076,-0.009940396,-0.031809178,-0.03512258,-0.028495712,-772329600,15.09000015,15.09000015,15.09000015,15.09000015,15.09000015,0
-0.007309011,-0.029235916,-0.032558124,-0.025913644,-0.025913644,-772243200,15.05000019,15.05000019,15.05000019,15.05000019,15.05000019,0
-0.022088349,-0.025435018,-0.018741616,-0.018741616,-0.028781751,-771984000,14.93999958,14.93999958,14.93999958,14.93999958,14.93999958,0
-0.003422261,0.003422327,0.003422327,-0.006844588,-0.004791218,-771897600,14.60999966,14.60999966,14.60999966,14.60999966,14.60999966,0
0.006868092,0.006868092,-0.003434079,-0.001373658,0.00824175,-771811200,14.56000042,14.56000042,14.56000042,14.56000042,14.56000042,0
0,-0.010231898,-0.008185531,0.001364288,-0.019099573,-771724800,14.65999985,14.65999985,14.65999985,14.65999985,14.65999985,0
-0.010231898,-0.008185531,0.001364288,-0.019099573,-0.014324696,-771638400,14.65999985,14.65999985,14.65999985,14.65999985,14.65999985,0
0.002067521,0.011716063,-0.008959346,-0.004135108,0.006202629,-771379200,14.51000023,14.51000023,14.51000023,14.51000023,14.51000023,0
0.009628634,-0.011004116,-0.006189832,0.004126576,0.008253087,-771292800,14.53999996,14.53999996,14.53999996,14.53999996,14.53999996,0
-0.02043598,-0.015667608,-0.005449586,-0.001362429,0,-771206400,14.68000031,14.68000031,14.68000031,14.68000031,14.68000031,0
0.004867851,0.015299045,0.019471469,0.020862322,0.016689831,-771120000,14.38000011,14.38000011,14.38000011,14.38000011,14.38000011,0
0.010380663,0.014532875,0.01591699,0.011764711,0.01591699,-771033600,14.44999981,14.44999981,14.44999981,14.44999981,14.44999981,0
0.004109552,0.005479447,0.001369829,0.005479447,0.00821917,-770774400,14.60000038,14.60000038,14.60000038,14.60000038,14.60000038,0
0.001364288,-0.00272851,0.001364288,0.004092798,-0.009549754,-770688000,14.65999985,14.65999985,14.65999985,14.65999985,14.65999985,0
-0.004087222,0,0.002724793,-0.010899172,-0.008855593,-770601600,14.68000031,14.68000031,14.68000031,14.68000031,14.68000031,0
0.004103996,0.006839971,-0.006839906,-0.004787941,0.011627912,-770515200,14.61999989,14.61999989,14.61999989,14.61999989,14.61999989,0
0.002724793,-0.010899172,-0.008855593,0.007493164,0.00681195,-770428800,14.68000031,14.68000031,14.68000031,14.68000031,14.68000031,0
-0.013586943,-0.011548918,0.004755414,0.004076051,-0.007472867,-770169600,14.72000027,14.72000027,14.72000027,14.72000027,14.72000027,0
0.002066097,0.018595007,0.017906286,0.006198292,0.012396649,-770083200,14.52000046,14.52000046,14.52000046,14.52000046,14.52000046,0
0.016494829,0.015807528,0.004123675,0.010309252,0.004810976,-769996800,14.55000019,14.55000019,14.55000019,14.55000019,14.55000019,0
-0.000676148,-0.012170406,-0.006085203,-0.011494258,-0.026369192,-769910400,14.78999996,14.78999996,14.78999996,14.78999996,14.78999996,0
-0.011502035,-0.005412715,-0.01082543,-0.025710428,-0.021650859,-769824000,14.77999973,14.77999973,14.77999973,14.77999973,14.77999973,0
0.006160175,0.000684478,-0.01437372,-0.010266915,-0.003422261,-769564800,14.60999966,14.60999966,14.60999966,14.60999966,14.60999966,0
-0.005442172,-0.020408177,-0.016326515,-0.009523768,0.010204121,-769478400,14.69999981,14.69999981,14.69999981,14.69999981,14.69999981,0
-0.015047898,-0.010943902,-0.004103931,0.015731908,0.029411786,-769219200,14.61999989,14.61999989,14.61999989,14.61999989,14.61999989,0
0.004166696,0.011111167,0.031250054,0.04513893,0.060416727,-768960000,14.39999962,14.39999962,14.39999962,14.39999962,14.39999962,0
0.006915656,0.026970978,0.040802223,0.056016626,0.059474388,-768873600,14.46000004,14.46000004,14.46000004,14.46000004,14.46000004,0
0.019917579,0.033653829,0.048763737,0.052197751,0.050824159,-768787200,14.56000042,14.56000042,14.56000042,14.56000042,14.56000042,0
0.013468,0.028282833,0.031649785,0.030303017,0.033670033,-768700800,14.85000038,14.85000038,14.85000038,14.85000038,14.85000038,0
0.014617958,0.017940166,0.016611295,0.019933567,0.030564786,-768614400,15.05000019,15.05000019,15.05000019,15.05000019,15.05000019,0
0.003274344,0.001964619,0.005239026,0.015717077,0.015717077,-768355200,15.27000046,15.27000046,15.27000046,15.27000046,15.27000046,0
-0.001305451,0.001958269,0.012402124,0.012402124,0.013707575,-768268800,15.31999969,15.31999969,15.31999969,15.31999969,15.31999969,0
