Date,^GSPC,Open,High,Low,Close,Adj Close,Volume
-1.7222241220961596,0.0,-0.571849926842365,-0.5976749182049346,-0.5969953686756893,-0.5973440868974093,-0.5973440868974093,-0.5592007932569202
-1.7219290810519743,0.0,-0.5721683721481648,-0.5979950365402346,-0.5973191252198055,-0.5976658860489729,-0.5976658860489729,-0.5592007932569202
-1.7218307340372456,0.0,-0.5719271256486024,-0.5977525225937881,-0.5970738550539215,-0.5974220987565777,-0.5974220987565777,-0.5592007932569202
-1.7216340400077887,0.0,-0.5717534278744272,-0.597577912256309,-0.596897260235083,-0.5972465716084613,-0.5972465716084613,-0.5592007932569202
-1.7215356929930603,0.0,-0.57168587914904,-0.5975100086473415,-0.5968285848880377,-0.5971783114641825,-0.5971783114641825,-0.5592007932569202
-1.7212406519488748,0.0,-0.571946425810303,-0.5977719241535601,-0.5970934771162953,-0.5974416021863571,-0.5974416021863571,-0.5592007932569202
-1.7211423049341463,0.0,-0.5718981754060516,-0.59772342025413,-0.5970444219603609,-0.5973928436119085,-0.5973928436119085,-0.5592007932569202
-1.7210439579194179,0.0,-0.5720815232610772,-0.597907731371495,-0.5972308278103862,-0.5975781224749146,-0.5975781224749146,-0.5592007932569202
-1.7209456109046892,0.0,-0.5721297718247638,-0.5979562334206905,-0.5972798810950578,-0.5976268791894138,-0.5976268791894138,-0.5592007932569202
-1.7208472638899608,0.0,-0.5723613682434759,-0.598189046587251,-0.5975153402297548,-0.5978609147669193,-0.5978609147669193,-0.5592007932569202
-1.7205522228457755,0.0,-0.5730272090976263,-0.5988583855975091,-0.598192286411548,-0.5985337682147157,-0.5985337682147157,-0.5592007932569202
-1.7204538758310468,0.0,-0.5733553044842763,-0.5991882047126953,-0.5985258539868511,-0.5988653190811691,-0.5988653190811691,-0.5592007932569202
-1.7203555288163184,0.0,-0.5728245629214649,-0.5986546747706067,-0.5979862603704117,-0.5983289877818795,-0.5983289877818795,-0.5592007932569202
-1.72025718180159,0.0,-0.5726701653089902,-0.5984994659928997,-0.597829287613947,-0.5981729640635426,-0.5981729640635426,-0.5592007932569202
-1.7201588347868615,0.0,-0.5729693104530894,-0.5988001827684277,-0.5981334220956894,-0.5984752597853268,-0.5984752597853268,-0.5592007932569202
-1.719863793742676,0.0,-0.5732974058397394,-0.5991300018836138,-0.5984669896709925,-0.5988068106517801,-0.5988068106517801,-0.5592007932569202
-1.7197654467279475,0.0,-0.5733553044842763,-0.5991882047126953,-0.5985258539868511,-0.5988653190811691,-0.5988653190811691,-0.5592007932569202
-1.719667099713219,0.0,-0.5731333581464144,-0.5989650923260207,-0.598300205883341,-0.5986410352185534,-0.5986410352185534,-0.5592007932569202
-1.7195687526984904,0.0,-0.5731430082272647,-0.5989747931059067,-0.5983100169145279,-0.5986507869334432,-0.5986507869334432,-0.5592007932569202
-1.719470405683762,0.0,-0.5731623065484005,-0.5989941928154442,-0.5983296371056388,-0.5986702885032732,-0.5986702885032732,-0.5592007932569202
-1.7191753646395767,0.0,-0.5732298571143524,-0.5990620982746463,-0.5983983143239471,-0.5987385505075014,-0.5987385505075014,-0.5592007932569202
-1.719077017624848,0.0,-0.5730272090976263,-0.5988583855975091,-0.598192286411548,-0.5985337682147157,-0.5985337682147157,-0.5592007932569202
-1.7189786706101196,0.0,-0.572853511323451,-0.5986837752600301,-0.5980156915927095,-0.5983582410665993,-0.5983582410665993,-0.5592007932569202
-1.7188803235953911,0.0,-0.5726508651472896,-0.5984800644331276,-0.5978096655515732,-0.5981534606337631,-0.5981534606337631,-0.5592007932569202
-1.7187819765806627,0.0,-0.5725833164219025,-0.5984121608241602,-0.5977409902045278,-0.5980852004894844,-0.5980852004894844,-0.5592007932569202
-1.7184869355364771,0.0,-0.5727377140343772,-0.5985673696018672,-0.5978979629609924,-0.5982412242078213,-0.5982412242078213,-0.5592007932569202
-1.7183885885217487,0.0,-0.5724385670497133,-0.5982666509761045,-0.5975938266079871,-0.5979389266260877,-0.5979389266260877,-0.5592007932569202
-1.7181918944922916,0.0,-0.5722552210352525,-0.5980823417089741,-0.5974074226292246,-0.597753649623031,-0.597753649623031,-0.5592007932569202
-1.7180935474775632,0.0,-0.5723420699223402,-0.5981696468777136,-0.5974957200386439,-0.5978414131970893,-0.5978414131970893,-0.5592007932569202
-1.7177985064333776,0.0,-0.572274521196953,-0.5981017432687461,-0.5974270446915985,-0.5977731530528105,-0.5977731530528105,-0.5592007932569202
-1.7177001594186492,0.0,-0.5723034695989391,-0.5981308437581696,-0.5974564759138963,-0.5978024063375302,-0.5978024063375302,-0.5592007932569202
-1.7176018124039207,0.0,-0.5727666624363633,-0.5985964700912906,-0.5979273941832902,-0.5982704774925411,-0.5982704774925411,-0.5592007932569202
-1.7175034653891923,0.0,-0.5729017617277022,-0.5987322791594601,-0.598064746748644,-0.598406999641048,-0.598406999641048,-0.5592007932569202
-1.7174051183744639,0.0,-0.5727570141960778,-0.5985867711616392,-0.5979175850233662,-0.5982607276376009,-0.5982607276376009,-0.5592007932569202
-1.7171100773302783,0.0,-0.5730079089359257,-0.5988389840377372,-0.5981726643491742,-0.5985142647849363,-0.5985142647849363,-0.5592007932569202
-1.7170117303155499,0.0,-0.5729114118085525,-0.5987419799393462,-0.5980745577798309,-0.5984167513559377,-0.5984167513559377,-0.5592007932569202
-1.7169133833008212,0.0,-0.572689463630126,-0.5985188657024371,-0.597848907805058,-0.5981924656333726,-0.5981924656333726,-0.5592007932569202
-1.7168150362860928,0.0,-0.572728063953527,-0.5985576688219811,-0.5978881519298055,-0.5982314724929316,-0.5982314724929316,-0.5592007932569202
-1.7167166892713643,0.0,-0.572689463630126,-0.5985188657024371,-0.597848907805058,-0.5981924656333726,-0.5981924656333726,-0.5592007932569202
-1.7164216482271788,0.0,-0.5726026147430383,-0.5984315605336976,-0.5977606103956387,-0.5981047020593144,-0.5981047020593144,-0.5592007932569202
-1.7163233012124504,0.0,-0.5726315649855891,-0.5984606628733556,-0.5977900434891994,-0.5981339572039837,-0.5981339572039837,-0.5592007932569202
-1.716224954197722,0.0,-0.572525415936801,-0.5983539561448441,-0.5976821240174064,-0.598026690200146,-0.598026690200146,-0.5592007932569202
-1.7161266071829935,0.0,-0.5724868174539646,-0.5983151548755347,-0.5976428817639217,-0.5979876852005365,-0.5979876852005365,-0.5592007932569202
-1.716028260168265,0.0,-0.5723131196797894,-0.5981405445380555,-0.5974662869450832,-0.59781215805242,-0.59781215805242,-0.5592007932569202
-1.7157332191240795,0.0,-0.5722648711161027,-0.59809204248886,-0.5974172336604116,-0.5977634013379207,-0.5977634013379207,-0.5592007932569202
-1.715634872109351,0.0,-0.5723034695989391,-0.5981308437581696,-0.5974564759138963,-0.5978024063375302,-0.5978024063375302,-0.5592007932569202
-1.7155365250946224,0.0,-0.5723131196797894,-0.5981405445380555,-0.5974662869450832,-0.59781215805242,-0.59781215805242,-0.5592007932569202
-1.715438178079894,0.0,-0.5723999685668769,-0.5982278497067951,-0.5975545843545024,-0.5978999216264782,-0.5978999216264782,-0.5592007932569202
-1.7153398310651655,0.0,-0.5723710183243261,-0.5981987473671371,-0.5975251512609417,-0.597870666481809,-0.597870666481809,-0.5592007932569202
-1.71504479002098,0.0,-0.5721587220673146,-0.5979853357603485,-0.5973093141886185,-0.597656134334083,-0.597656134334083,-0.5592007932569202
-1.7149464430062515,0.0,-0.5722455709544022,-0.5980726409290881,-0.5973976115980377,-0.5977438979081413,-0.5977438979081413,-0.5592007932569202
-1.714848095991523,0.0,-0.5724771673731144,-0.5983054540956486,-0.5976330707327348,-0.5979779334856467,-0.5979779334856467,-0.5592007932569202
-1.7147497489767947,0.0,-0.5724289188094277,-0.5982569520464531,-0.5975840174480631,-0.5979291767711474,-0.5979291767711474,-0.5592007932569202
-1.714651401962066,0.0,-0.5724771673731144,-0.5983054540956486,-0.5976330707327348,-0.5979779334856467,-0.5979779334856467,-0.5592007932569202
-1.7143563609178807,0.0,-0.5724385670497133,-0.5982666509761045,-0.5975938266079871,-0.5979389266260877,-0.5979389266260877,-0.5592007932569202
-1.7142580139031522,0.0,-0.5725929665027528,-0.5984218616040462,-0.5977508012357147,-0.5980949522043741,-0.5980949522043741,-0.5592007932569202
-1.7141596668884236,0.0,-0.5722648711161027,-0.59809204248886,-0.5974172336604116,-0.5977634013379207,-0.5977634013379207,-0.5592007932569202
-1.7140613198736951,0.0,-0.5721297718247638,-0.5979562334206905,-0.5972798810950578,-0.5976268791894138,-0.5976268791894138,-0.5592007932569202
-1.7139629728589667,0.0,-0.5721008234227777,-0.5979271329312671,-0.59725044987276,-0.5975976259046941,-0.5975976259046941,-0.5592007932569202
-1.7136679318147812,0.0,-0.5719753742122891,-0.5978010246429835,-0.5971229083385932,-0.5974708554710769,-0.5974708554710769,-0.5592007932569202
-1.7135695848000527,0.0,-0.5717341277127266,-0.597558510696537,-0.5968776381727093,-0.5972270681786818,-0.5972270681786818,-0.5592007932569202
-1.7134712377853243,0.0,-0.5717534278744272,-0.597577912256309,-0.596897260235083,-0.5972465716084613,-0.5972465716084613,-0.5592007932569202
-1.7133728907705958,0.0,-0.5717341277127266,-0.597558510696537,-0.5968776381727093,-0.5972270681786818,-0.5972270681786818,-0.5592007932569202
-1.7132745437558672,0.0,-0.571425332487777,-0.5972480931411229,-0.59656369265978,-0.5969150207420079,-0.5969150207420079,-0.5592007932569202
-1.7129795027116819,0.0,-0.5713867340049408,-0.5972092918718135,-0.5965244504062952,-0.5968760157423983,-0.5968760157423983,-0.5592007932569202
-1.7128811556969532,0.0,-0.5712323345519013,-0.5970540812438718,-0.5963674757785677,-0.596719990164112,-0.596719990164112,-0.5592007932569202
-1.7127828086822248,0.0,-0.571193736069065,-0.5970152799745624,-0.596328233525083,-0.5966809851645025,-0.5966809851645025,-0.5592007932569202
-1.7126844616674963,0.0,-0.5711647858265142,-0.5969861776349044,-0.5962988004315223,-0.5966517300198333,-0.5966517300198333,-0.5592007932569202
-1.7125861146527679,0.0,-0.5709138892461015,-0.5967339629085718,-0.5960437192344515,-0.5963981910125484,-0.5963981910125484,-0.5592007932569202
-1.712192726593854,0.0,-0.5708173921187283,-0.5966369588101809,-0.5959456126651083,-0.5963006775835499,-0.5963006775835499,-0.5592007932569202
-1.7120943795791255,0.0,-0.5707208931507904,-0.5965399528615554,-0.5958475042245022,-0.5962031622946019,-0.5962031622946019,-0.5592007932569202
-1.711996032564397,0.0,-0.5708463405207144,-0.5966660592996044,-0.5959750438874061,-0.5963299308682697,-0.5963299308682697,-0.5592007932569202
-1.7118976855496684,0.0,-0.5707015929890898,-0.5965205513017833,-0.5958278821621283,-0.5961836588648225,-0.5961836588648225,-0.5592007932569202
-1.711602644505483,0.0,-0.570865640682415,-0.5966854608593763,-0.5959946659497799,-0.5963494342980491,-0.5963494342980491,-0.5592007932569202
-1.7115042974907544,0.0,-0.5707112430699401,-0.5965302520816693,-0.5958376931933153,-0.5961934105797122,-0.5961934105797122,-0.5592007932569202
-1.711405950476026,0.0,-0.5706340442637028,-0.5964526476928158,-0.5957592068150829,-0.5961153987205438,-0.5961153987205438,-0.5592007932569202
-1.7113076034612975,0.0,-0.5706533444254033,-0.5964720492525878,-0.5957788288774567,-0.5961349021503232,-0.5961349021503232,-0.5592007932569202
-1.711209256446569,0.0,-0.5706533444254033,-0.5964720492525878,-0.5957788288774567,-0.5961349021503232,-0.5961349021503232,-0.5592007932569202
-1.7109142154023835,0.0,-0.5704699965703778,-0.5962877381352227,-0.5955924230274313,-0.595949623287317,-0.595949623287317,-0.5592007932569202
-1.710815868387655,0.0,-0.5706147441020023,-0.5964332461330438,-0.5957395847527092,-0.5960958952907642,-0.5960958952907642,-0.5592007932569202
-1.7107175213729267,0.0,-0.5706147441020023,-0.5964332461330438,-0.5957395847527092,-0.5960958952907642,-0.5960958952907642,-0.5592007932569202
-1.710619174358198,0.0,-0.5705761456191659,-0.5963944448637343,-0.5957003424992244,-0.5960568902911547,-0.5960568902911547,-0.5592007932569202
-1.7105208273434696,0.0,-0.570441046327827,-0.5962586357955647,-0.5955629899338707,-0.5959203681426478,-0.5959203681426478,-0.5592007932569202
-1.7102257862992842,0.0,-0.5703734976024398,-0.5961907321865972,-0.5954943145868252,-0.5958521079983691,-0.5958521079983691,-0.5592007932569202
-1.7101274392845556,0.0,-0.5703927977641404,-0.5962101337463692,-0.595513936649199,-0.5958716114281486,-0.5958716114281486,-0.5592007932569202
-1.7100290922698271,0.0,-0.5704024478449906,-0.5962198345262553,-0.595523747680386,-0.5958813631430383,-0.5958813631430383,-0.5592007932569202
-1.7099307452550987,0.0,-0.5706629945062536,-0.5964817500324738,-0.5957886399086436,-0.596144653865213,-0.596144653865213,-0.5592007932569202
-1.7098323982403703,0.0,-0.5706533444254033,-0.5964720492525878,-0.5957788288774567,-0.5961349021503232,-0.5961349021503232,-0.5592007932569202
-1.7095373571961847,0.0,-0.570441046327827,-0.5962586357955647,-0.5955629899338707,-0.5959203681426478,-0.5959203681426478,-0.5592007932569202
-1.7094390101814563,0.0,-0.5705375452957648,-0.5963556417441903,-0.5956610983744768,-0.5960178834315958,-0.5960178834315958,-0.5592007932569202
